,businessLicenseNumber,businessPerson,certStr,epsAddress,epsName,epsProductAddress,isimport,legalPerson,processid,productSn,qfManagerName,qualityPerson,rcManagerDepartName,rcManagerUser,xkDate,xkDateStr,xkName,xkType
724,91440404MA56PTRD5P,范红宝,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,珠海市金湾区红旗镇虹晖五路18号2座厂房第四层,广东海堂医药科技有限公司,珠海市金湾区红旗镇虹晖五路18号2座厂房第四层,Y,范红宝,,粤妆20210392,广东省药品监督管理局,黎全,/,/,2026-12-13,2021-12-14,苏盛锋,201
725,91441881MA5783143R,陈流文,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,英德市英红镇广东顺德清远（英德）经济合作区中南片区A04-02地块第1幢首层,广东佳洁化妆品有限公司,广东省英德市英红镇广德园万洋众创城B区1号首层、第三层、第五层,Y,陈流文,,粤妆20210376,广东省药品监督管理局,许耕绵,英德市市场监督管理局,由日常监督管理机构指定,2026-12-01,2021-12-14,苏盛锋,206
726,91440400707985915B,欧耿发,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,珠海市金湾区红旗镇创业西路12号一层、二层,珠海市东部太初化妆品有限公司,珠海市金湾区红旗镇创业西路12号一层、二层,Y,陈明玉,,粤妆20161761,广东省药品监督管理局,欧丹妮,/,/,2026-12-13,2021-12-14,苏盛锋,206
727,91320411MA25XY6650,倪云国,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）,常州市新北区罗溪镇邱庄村271号,常州嘉丽宝医疗卫生用品有限公司,常州市新北区罗溪镇邱庄村271号,N,倪云国,20211110150644201wxrxe,苏妆20210045,江苏省药品监督管理局,臧佳黎,江苏省药品监督管理局（常州检查分局）,江苏省药品监督管理局（常州检查分局）负责日常监管的人员,2026-12-13,2021-12-14,姜伟,201
728,913205057473044089,魏小斐,一般液态单元（啫喱类、护肤水类）；膏霜乳液单元（护肤清洁类）,苏州高新区金庄街60号,苏州秀诺光电科技有限公司,苏州高新区金庄街60号,N,魏小斐,20211008070452202bdpx9,苏妆20170005,江苏省药品监督管理局,翁兴根,江苏省药品监督管理局（苏州分局）,江苏省药品监督管理局（苏州分局）负责日常监管的人员,2026-12-13,2021-12-14,钱玲,202
729,91321000MAIMAU6A58,陈茜,一般液态单元（护发清洁类）；膏霜乳液单元（护发类、护肤清洁类）,扬州市生态科技新城杭集镇琼花路4号,江苏田桥科技实业有限公司,扬州市生态科技新城杭集镇琼花路4号,N,刘贤荣,20211006153132202w32rr,苏妆20160218,江苏省药品监督管理局,袁昀,江苏省药品监督管理局（扬州检查分局）,江苏省药品监督管理局（扬州检查分局）负责日常监管的人员,2026-12-13,2021-12-14,胡春风,202
730,91320281757954498D,戈士刚,"一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）；粉单元（块状粉类、散粉类）；蜡基单元（蜡基类）。

该企业具备眼部用护肤类、婴儿和儿童用护肤化妆品生产条件。",江阴市周庄镇长寿永盛路87号,江阴雅诗丽日化有限公司,江阴市周庄镇长寿永盛路87号,N,戈士刚,20211019095614202kxjbt,苏妆20160193,江苏省药品监督管理局,戈彬,江苏省药品监督管理局（无锡检查分局）,王丹、冯佳超,2026-12-22,2021-12-14,张贤,202
731,91350427MA328B550Y,余平,一般液态单元（护肤水类）；膏霜乳液单元（护肤清洁类）；粉单元（块状粉类）；蜡基单元（蜡基类）,福建省三明高新技术产业开发区沙县金沙园六三路151号,福建臻昕美生物科技有限公司,福建省三明高新技术产业开发区沙县金沙园六三路151号,N,何俊容,20211209083210206qro2r,闽妆20190003,福建省药品监督管理局,陈建英,福建省药品监督管理局三明药品稽查办公室,***,2024-07-14,2021-12-14,郑纯,206
732,91370282MA3BXBX452,聂仁克,一般液态单元#。（标注#号的生产许可项目具备儿童护肤类、眼部护肤类化妆品生产条件）,青岛市崂山区圣水路10号,青岛健康海洋生物制药有限公司,青岛市崂山区圣水路10号,Y,聂仁克,,鲁妆20210025,山东省药品监督管理局,姜惠萍,/,/,2026-12-13,2021-12-14,林炳勇,201
733,913707835599275366,田磊,一般液态单元（护发清洁类、护肤水类、啫喱类），膏霜乳液单元（护肤清洁类）,山东省寿光市软件园海外学子创业园,山东美高斯麦化妆品有限公司,山东省寿光市软件园海外学子创业园,Y,梁海霞,,鲁妆20160076,山东省药品监督管理局,庞宏伟,寿光市市场监督管理局,张金峰  杜恩美,2021-12-19,2021-12-14,王建政,202
734,913708003970036635,沈合香,一般液态单元（护肤水类），膏霜乳液单元（护肤清洁类）,济宁高新区第十二工业园,山东九尔化妆品有限公司,济宁高新区第十二工业园,Y,姜冬梅,,鲁妆20160072,山东省药品监督管理局,沈合香,济宁高新技术产业开发区市场监督管理局,潘海波  王文杰,2021-12-18,2021-12-14,王建政,202
735,91210724MA10UJJPX6,张吉军,牙膏单元（牙膏类）,辽宁省锦州市凌海市大凌河工业园区9-1、9-3号,辽宁普洁雅生物科技有限公司,辽宁省锦州市凌海市大凌河工业园区9-3号,N,张吉军,20211214095514201f21z5,辽妆20210013,辽宁省药品监督管理局,周良玉,辽宁省药品监督管理局,辽宁省药品监督管理局稽查七处,2026-12-14,2021-12-14,潘勇,201
736,91120111722986916W,李红印,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）,天津市武清区徐官屯街杨宝公路98号,天津市圣奥化妆品有限公司,天津市武清区徐官屯街杨宝公路98号,N,李富印,20210930142621202d9wke,津妆20160043,天津市药品监督管理局,李富印,天津市药品监督管理局,孙玉江、严纪元,2026-12-13,2021-12-14,张胜昔,202
737,911201110612108531,张善庚,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）；蜡基单元（蜡基类）,天津市西青区杨柳青镇精成路12号,天津市万紫千红生物科技有限责任公司,天津市西青区杨柳青镇精成路12号,N,张善庚,20211103085555202tvk1f,津妆20160034,天津市药品监督管理局,李萍,天津市药品监督管理局,林金鹏、韩升梅,2026-12-13,2021-12-14,张胜昔,202
738,91120116700409675H,臧亮,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护发类、护肤清洁类）,天津开发区第一大街晓园路3号A209,天津开发区梦莎化妆品有限公司,天津市津南区白万公路双鑫工业园区5号厂房,N,臧亮,202112080834382025r90c,津妆20160031,天津市药品监督管理局,臧亮,天津市药品监督管理局,李婧涵、孙闺芳,2026-12-13,2021-12-14,张胜昔,202
739,911201166847378546,李红艳,一般液态单元（啫喱类、护肤水类）；膏霜乳液单元（护肤清洁类）,天津经济技术开发区现代产业区衡山路453号,天津嘉氏堂科技有限公司,天津开发区天大科技园B9楼二层；天津经济技术开发区现代产业区衡山路453号,N,李红艳,202107051207032022ktfp,津妆20160029,天津市药品监督管理局,万园,天津市药品监督管理局,马小溪 孙静,2026-12-13,2021-12-14,张胜昔,202
740,9131000076694315XD,崔京,"1.一般液态单元（护发清洁类、护肤水类#、啫喱类#）；膏霜乳液单元（护肤清洁类#、护发类）；蜡基单元（蜡基类）***注：#表示具备眼部用护肤类、婴儿和儿童用护肤类化妆品生产条件；
2.一般液态单元（护肤水类#、啫喱类#）；膏霜乳液单元（护肤清洁类#）；粉单元（散粉类、块状粉类）；蜡基单元（蜡基类）***注：#表示具备眼部用护肤类、婴儿和儿童用护肤类化妆品生产条件",上海市工业综合开发区陈桥路1568号,科丝美诗（中国）化妆品有限公司,地址1.上海市工业综合开发区陈桥路1568号；地址2.上海市奉贤区肖南路529号,Y,LEE KYUNGSOO,,沪妆20160021,上海市药品监督管理局,陈兵团,上海市奉贤区市场监督管理局,谭士洁、乔磊、倪威,2026-09-25,2021-12-14,赵燕君,206
741,91520115322262118E,袁伟,一般液态单元（啫喱类、护肤水类）；膏霜乳液单元（护肤清洁类）,贵州贵阳贵阳国家高新技术产业开发区金阳科技产业园标准厂房辅助用房B507室,贵州九立德生物制药有限公司,贵州贵阳沙文生态园中小企业园B3-5,N,程丹涛,20211213161236206bawz4,贵妆20160001,贵州省药品监督管理局,程雷,贵阳市食品药品监督管理局,周亚娴、张元蓉、王定军、李韬,2026-12-05,2021-12-14,王训伟,206
742,91330304MA2867JN9B,李旭宇,一般液态单元；膏霜乳液单元（具体产品类别见副本）***,浙江省温州市瓯海区浙江省温州市瓯海区新桥街道高翔工业区大庆路2号,浙江硕而博科技股份有限公司,浙江省温州市瓯海区新桥街道高翔工业区大庆路2号***,Y,刘丽莉,,浙妆20210060,浙江省药品监督管理局,楼鹏,无,无,2026-12-12,2021-12-13,无,201
743,91440514MA573TFA58,林杨辉,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,汕头市潮南区司马浦镇塭美村九斗工业区九街1号,汕头市洺辉日化有限公司,汕头市潮南区司马浦镇塭美村九斗工业区九街1号,Y,林杨辉,,粤妆20210388,广东省药品监督管理局,洪楚坚,汕头市潮南区市场监督管理局,由日常监督管理机构指定（F）,2026-12-12,2021-12-13,苏盛锋,201
744,91321282MA1YW5TM2J,邹朝晖,一般液态单元（啫喱类、护发清洁类、护肤水类）；膏霜乳液单元（护肤清洁类）,江苏省靖江市工农路399号,江苏聚源医疗技术有限公司,江苏省靖江市工农路399号,N,邹朝晖,20210929065619206z2zww,苏妆20190026,江苏省药品监督管理局,张军,江苏省药品监督管理局泰州检查分局,易毅仁、唐慧鑫,2024-10-15,2021-12-13,唐龙础,206
745,91350681MA34Q8JHXT,李莹,一般液态单元（啫喱类#、护发清洁类、护肤水类#）；膏霜乳液单元（护肤清洁类#）***注：#表示具备眼部用护肤类、婴儿和儿童用护肤类化妆品生产条件,福建省龙海市浮宫镇圳兴路18号F幢101室,福建好家景日化有限公司,龙海市浮宫镇圳兴路18号融合园D幢,N,林家辉,20211030075042206tdoci,闽妆20210002,福建省药品监督管理局,罗艳华,福建省药品监督管理局厦门药品稽查办公室,***,2026-04-12,2021-12-13,郑纯,206
746,915223263142986201,王娜娜,一般液态单元（护发清洁类）；膏霜乳液单元（护肤清洁类）,贵州省黔西南布依族苗族自治州贞丰县永丰街道办后坡林场（原采种基地办公大楼）,贵州北盘江生物科技有限公司,贵州省黔西南布依族苗族自治州贞丰县永丰街道办后坡林场（原采种基地办公大楼）,N,王娜娜,20211210092716206ngtjn,贵妆20210001,贵州省药品监督管理局,龙行勇,贞丰县市场监督管理局,黄兴隆、何艳,2026-04-05,2021-12-13,王训伟,206
747,91450100771701358L,高启朋,一般液态单元（护发清洁类）；膏霜乳液单元（护发类）；气雾剂及有机溶剂单元（有机溶剂类）,南宁市高新区工业园科德路2号科莱楼南楼1楼,南宁大旭美化妆品有限公司,南宁市高新区工业园科德路2号科莱楼南楼1楼,N,高启朋,202109021003422024z1w2,桂妆20160030,广西壮族自治区药品监督管理局,李树新,广西壮族自治区药品监督管理局,覃崇举、韦伟,2026-12-12,2021-12-13,李雄科,202
748,9144010176612826XT,方明超,一般液态单元（护发清洁类、护肤水类、染烫发类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类、染烫发类）,广州市白云区太和镇夏良东路 13 号（自主申报）,广州市白云区伊贝诗精细化妆品厂,广州市白云区太和镇夏良东路13号1栋,Y,方明超,,粤妆20210391,广东省药品监督管理局,朱志毅,广州市白云区太和市场监管所,/,2026-12-09,2021-12-10,苏盛锋,206
749,91440101MA9Y44XU2D,李强,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区均禾街织萝村路三横路2号1栋2-4层,广州市理蓝生物科技有限公司,广州市白云区均禾街织萝村路三横路2号1栋2-5层,Y,李强,,粤妆20210390,广东省药品监督管理局,邓灿辉,广州市白云区均禾市场监管所,/,2026-12-09,2021-12-10,苏盛锋,201
750,91140100MA0GU04784,渠志灿,一般液态单元（护肤水类）,"山西综改区太原唐槐园区康寿街11号4号楼3层3501,3502,503室",山西纳安生物科技股份有限公司,"山西综改区太原唐槐园区康寿街11号4号楼3层3501,3502,503室",N,渠志灿,20210318122452206ewc7d,晋妆20180001,山西省药品监督管理局,郝花花,山西省药品监督管理局,化妆品监管处,2023-04-12,2021-03-12,贠亚明,206
751,91440101MA59TAN30D,胡桂银,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区江高镇神山工业园振华北路186号,广州靖云生物科技有限公司,广州市白云区江高镇神山工业园振华北路186号二楼、三楼（东区）,Y,胡桂银,,粤妆20190018,广东省药品监督管理局,侯丽娟,白云区局江高食品药品监督管理所,李亚飞、梁志华,2024-01-22,2021-03-11,严振,206
752,914401130803696915,余柏华,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）；蜡基单元（蜡基类）,广州市番禺区石楼镇嵩山路64号D栋厂房3-4楼,广州敏盈化妆品有限公司,广州市番禺区石楼镇嵩山路64号D栋厂房3楼302、4楼/广州市番禺区石楼镇长江路263号之一,Y,吴小春,,粤妆20161334,广东省药品监督管理局,黄朝庆,番禺区局石楼食品药品监管所,区超燃、屈盛林,2026-01-24,2021-03-11,严振,206
